pl_orbsmax,pl_rade,pl_bmasse,pl_dens,pl_eqt,cluster
0.1805,2.26,5.73,2.73,564,cluster3
0.035,1.42,2.4,4.4,1740,cluster4
0.068,2.58,5.4,1.64,1246,cluster4
0.084,1.52,4.14,5.7,1117,cluster4
0.0421,2.96,9.06,1.92,1507,cluster4
0.1409,2.37,6.21,2.56,574,cluster3
0.0503,2.49,6.76,2.41,974,cluster4
0.1197,1.95,4.46,3.31,819,cluster4
0.0186,0.78,0.399,4.62,2078,cluster4
0.1116,2.07,4.94,3.06,831,cluster4
0.2559,2.71,7.8,2.15,588,cluster3
0.0232,3.12,9.91,1.79,1569,cluster4
0.1654,3.52,12.2,1.54,616,cluster3
0.0188,1.63,3.29,4.17,871,cluster4
0.1204,2.5,6.8,2.39,513,cluster4
0.1352,2.8,8.25,2.07,699,cluster3
0.0759,2.57,7.13,2.31,649,cluster4
0.0585,3.07,9.64,1.83,678,cluster4
0.1408,2.18,5.39,2.86,530,cluster3
0.0559,2.6,7.27,2.27,917,cluster4
0.0374,2.66,7.56,2.21,1406,cluster4
0.1148,2.6,7.27,2.27,593,cluster4
0.0542,2.4,6.35,2.52,1133,cluster4
0.2288,4.73,20.1,1.04,516,cluster3
0.0768,2.7,7.75,2.16,790,cluster4
0.0529,4.83,20.8,1.01,1243,cluster4
0.1171,2.94,8.96,1.94,602,cluster4
0.0503,2.69,7.7,2.17,1012,cluster4
0.2163,2.5,6.8,2.39,529,cluster3
0.0455,6.54,34.8,0.684,1023,cluster3
0.028,1.69,3.5,3.98,822,cluster4
0.0325,2.44,6.53,2.47,1070,cluster4
0.0798,3.04,9.48,1.85,396,cluster4
0.067,5.38,25,0.882,1015,cluster3
0.0732,5.14,23.1,0.935,833,cluster3
0.0983,3.01,9.32,1.88,677,cluster4
0.0617,2.354,7.65,2.6,1280,cluster4
0.09059,0.92,2.04,28,941,cluster4
0.0469,2.42,6.44,2.5,1147,cluster4
0.1635,3.08,9.69,1.82,489,cluster3
0.1058,7.37,42.6,0.585,753,cluster3
0.0355,1.97,4.54,3.26,1332,cluster4
0.064,3.36,11.2,1.62,812,cluster4
0.0265,10.58,78.8,0.366,1579,cluster1
0.1326,3.52,12.2,1.54,518,cluster3
0.046,9.76,68.7,0.406,1005,cluster3
0.1449,2.89,8.7,1.98,536,cluster3
0.094,2.24,5.65,2.76,779,cluster4
0.64,1.71,3.57,3.92,299,cluster2
0.081,5.95,29.6,0.772,964,cluster3
0.0649,2.09,5.02,3.02,460,cluster4
0.1495,3.11,9.85,1.8,639,cluster3
0.1121,10.18,73.8,0.384,600,cluster3
0.0659,2.8,8.25,2.07,914,cluster4
0.0374,9.21,62.3,0.438,1021,cluster3
0.0535,6.14,31.3,0.743,1234,cluster3
0.0471,4.13,16,1.25,1151,cluster4
0.1255,3.68,13.1,1.44,727,cluster3
0.06067,18.181,140.16303,0.14,1630,cluster1
0.3577,5.99,30,0.767,452,cluster2
0.0895,2.84,8.45,2.03,777,cluster4
0.088,9.17,61.8,0.44,713,cluster3
0.0535,8.2,51.1,0.509,1038,cluster3
0.047,2.61,7.32,2.26,1121,cluster4
0.232,2.11,5.1,2.98,265,cluster3
0.0325,1.33,2.33,5.44,1160,cluster4
0.0426,2.93,8.91,1.95,1221,cluster4
0.1173,2.92,8.85,1.95,613,cluster4
0.0524,1.88,4.19,3.47,1174,cluster4
0.1429,3.41,11.5,1.59,487,cluster3
0.1378,3.41,11.5,1.59,521,cluster3
0.6732,4.85,21,1.01,236,cluster2
0.0748,2.48,6.71,2.42,905,cluster4
0.0832,9.67,67.6,0.411,986,cluster3
0.0933,3.75,13.5,1.41,876,cluster4
0.0873,2.9,8.75,1.97,720,cluster4
0.046,1.393,2.52,5.12,992,cluster4
0.052,2.42,6.44,2.5,1139,cluster4
0.0556,8.52,54.5,0.484,998,cluster3
0.0539,8.41,53.4,0.493,1162,cluster3
0.0583,2.64,7.46,2.23,850,cluster4
0.0514,2.63,7.41,2.24,1182,cluster4
0.4471,2.82,8.35,2.05,401,cluster2
0.0433,3.29,10.8,1.67,1155,cluster4
0.215,10.63,79.4,0.363,472,cluster3
0.1406,3.26,10.7,1.7,543,cluster3
0.0546,2.53,6.94,2.35,964,cluster4
0.0625,3.34,11.1,1.64,982,cluster4
0.0432,3.58,12.5,1.5,1273,cluster4
0.03997,1.569,3.09,4.39,1607,cluster4
0.0691,2.18,5.39,2.86,407,cluster4
0.0143,1.27,2.15,5.77,893,cluster4
0.1483,2.82,8.35,2.05,595,cluster3
0.0583,3.56,12.4,1.51,784,cluster4
0.0965,2.95,9.01,1.93,657,cluster4
0.0428,2.93,8.91,1.95,996,cluster4
0.1422,1.96,4.5,3.28,298,cluster4
0.1552,2.5,6.8,2.39,530,cluster3
0.1054,3.32,11,1.65,775,cluster4
0.0781,10.76,200.22,0.88,1078,cluster1
0.0462,4.57,18.9,1.09,1131,cluster4
0.0744,2.97,9.11,1.91,1051,cluster4
0.0744,3.24,10.6,1.71,690,cluster4
0.0418,1.21,1.92,5.96,1101,cluster4
0.0993,1.62,3.26,4.21,750,cluster4
0.0915,2.16,5.31,2.9,931,cluster4
0.0435,1.11,1.41,5.67,1156,cluster4
0.1916,5.27,24.1,0.905,456,cluster3
0.0745,2.52,6.9,2.37,938,cluster4
0.1054,3.1,9.8,1.81,454,cluster4
0.093,3.07,9.64,1.83,1163,cluster4
0.0533,1.62,3.26,4.21,1537,cluster4
0.1263,2.46,6.62,2.44,679,cluster4
0.1353,2.81,8.3,2.06,632,cluster3
0.054,1.91,4.31,3.4,641,cluster4
0.116,2.01,4.7,3.18,758,cluster4
0.0214,1.76,3.75,3.78,1331,cluster4
0.0367,1.26,2.13,5.85,1016,cluster4
0.0219,1.12,1.46,5.71,1741,cluster4
0.019,1.36,2.42,5.29,1734,cluster4
0.1019,2.48,6.71,2.42,1005,cluster4
0.0547,1.69,3.5,3.98,1372,cluster4
0.1447,2.12,5.14,2.96,843,cluster3
0.0785,1.53,2.96,4.54,1144,cluster4
0.2329,2.27,5.77,2.71,533,cluster3
0.0274,15.244,638.8383,1.1,2140,cluster1
0.0772,3.06,9.59,1.84,748,cluster4
0.0333,1.48,2.79,4.73,1139,cluster4
0.0874,2.03,4.78,3.14,767,cluster4
0.0205,1.22,1.98,5.99,1414,cluster4
0.0724,1.64,3.33,4.15,875,cluster4
0.1754,2.43,6.48,2.48,641,cluster3
0.066,3.39,11.4,1.61,990,cluster4
0.5874,6.64,35.7,0.67,366,cluster2
0.092,1.79,3.86,3.7,618,cluster4
0.0778,2.92,8.85,1.95,1037,cluster4
0.1297,1.79,3.86,3.7,803,cluster4
0.04501,10.761,136.661,0.603,1440,cluster1
0.1694,2.3,5.9,2.66,1171,cluster3
0.0616,1.4,2.54,5.09,1941,cluster4
0.0843,1.82,3.97,3.62,890,cluster4
0.1071,1.82,3.97,3.62,866,cluster4
0.047,1.43,2.63,4.94,1160,cluster4
0.1114,3.17,10.2,1.76,1422,cluster4
0.0187,1.19,1.81,5.9,1612,cluster4
0.0523,1.28,2.18,5.71,904,cluster4
0.0519,1.47,2.76,4.77,569,cluster4
0.0453,1.68,3.46,4.01,977,cluster4
0.0533,0.92,0.721,5.09,425,cluster4
0.015,0.89,0.64,4.99,2099,cluster4
0.1019,2.89,8.7,1.98,629,cluster4
0.5444,3.21,10.4,1.73,350,cluster2
0.0491,0.78,0.399,4.62,991,cluster4
0.0684,2.332,6.04,2.62,840,cluster4
0.1967,1.58,3.12,4.35,688,cluster3
0.2548,2.43,6.48,2.48,348,cluster3
0.0159,1.28,2.18,5.71,1115,cluster4
0.0835,2.55,7.04,2.33,984,cluster4
0.0951,2.12,5.14,2.96,1419,cluster4
0.117,3.47,10.9,1.43,929,cluster3
0.187,3.72,5.9,0.62,734,cluster3
0.287,7.16,6,0.09,592,cluster3
0.386,3.49,4.1,0.53,511,cluster2
0.101,2.18,5.39,2.86,634,cluster4
0.1256,3.05,9.53,1.85,939,cluster3
0.0988,1.96,4.5,3.28,852,cluster4
0.0491,1.37,2.45,5.24,1177,cluster4
0.1036,2.11,5.1,2.98,952,cluster4
0.1817,1.68,3.46,4.01,580,cluster3
0.0662,1.3,2.24,5.6,1109,cluster4
0.181,2.17,5.35,2.88,605,cluster3
0.1174,2.39,6.3,2.54,864,cluster4
0.5167,6.88,37.9,0.64,433,cluster2
0.0474,15.872,187.5197,0.27,1680,cluster1
0.0648,2.67,6.93,1.38,547,cluster4
0.0792,2.74,6.74,1.22,495,cluster4
0.0372,1.53,6.75,7.04,722,cluster4
0.0491,1.6,4.13,3.75,629,cluster4
0.0175,1.21,1.92,5.96,1054,cluster4
0.1106,2.85,8.5,2.02,675,cluster4
0.0795,2,4.66,3.2,419,cluster4
0.2265,3.54,12.3,1.52,489,cluster3
0.2678,3.79,13.8,1.39,543,cluster3
0.1137,1.94,4.42,3.33,779,cluster4
0.0872,1.14,1.55,5.75,890,cluster4
0.1978,2.89,8.7,1.98,743,cluster3
0.0764,1.14,1.55,5.75,1089,cluster4
0.4884,10.42,76.8,0.373,418,cluster2
0.0116,1.46,2.73,4.82,1322,cluster4
0.2901,3.01,9.32,1.88,478,cluster3
0.0522,2.42,17.2,6.67,635,cluster4
0.08347,2.37,4.3,1.77,502,cluster4
0.128,1.21,1.92,5.96,418,cluster4
0.055,1.93,4.38,3.35,1105,cluster4
0.1583,2.7,7.75,2.16,730,cluster3
0.1024,3.55,12.3,1.51,1163,cluster4
0.1439,2.14,5.22,2.93,817,cluster3
0.0695,2.12,5.14,2.96,1164,cluster4
0.0888,4.11,15.8,1.25,1374,cluster4
0.0895,10.24,74.5,0.381,668,cluster1
0.0493,9.03,60.2,0.449,1124,cluster3
0.0886,5.11,22.9,0.943,786,cluster3
0.1894,2.76,8.05,2.1,485,cluster3
0.1683,4.07,12.15,0.98,562,cluster3
0.2626,5.34,13.9,0.494,450,cluster3
0.034,1.77,3.78,3.75,1253,cluster4
0.063,2.47,6.66,2.43,926,cluster4
0.5829,6.09,30.8,0.749,554,cluster2
0.029,1.31,2.27,5.55,1215,cluster4
0.0412,1.77,3.78,3.75,1239,cluster4
0.0507,1.57,3.09,4.39,1277,cluster4
0.055,1.87,4.16,3.5,1231,cluster4
0.0453,1.53,2.96,4.54,1270,cluster4
0.0759,1.84,4.04,3.56,981,cluster4
0.0528,1.25,2.1,5.91,1305,cluster4
0.2742,5.63,27,0.831,574,cluster3
0.0125,1.51,2.89,4.61,1848,cluster4
0.0678,2.11,5.1,2.98,857,cluster4
0.07295,2.83,42.1,10.2,460,cluster4
0.11796,2.36,11.4,4.77,362,cluster4
0.051,1.94,24.6,18.5,569,cluster4
0.1033,1.7,3.53,3.95,907,cluster4
0.0603,1.27,2.15,5.77,992,cluster4
0.075,2.06,4.9,3.08,965,cluster4
0.1139,2.02,4.74,3.16,382,cluster4
0.0862,2.02,4.74,3.16,378,cluster4
0.107,2.79,8.2,2.07,921,cluster4
0.1013,2.73,7.9,2.13,869,cluster4
0.1144,2.56,7.08,2.32,701,cluster4
0.1266,2.73,7.9,2.13,777,cluster3
0.2341,2.57,7.13,2.31,626,cluster3
0.0827,2.23,40,19.8,985,cluster4
0.1072,2.36,20.2,8.44,865,cluster4
0.052,1.38,2.48,5.19,1254,cluster4
0.181,2.6,7.27,2.27,672,cluster3
0.25,2.2,5.48,2.83,572,cluster3
0.479,5.23,23.8,0.914,416,cluster2
0.0204,1.6,3.19,4.28,1252,cluster4
0.0313,2.59,7.22,2.28,1523,cluster4
0.0298,1.68,3.46,4.01,713,cluster4
0.017,2.04,4.82,3.12,1361,cluster4
0.1399,2.48,6.71,2.42,624,cluster3
0.0315,1.18,1.76,5.89,1054,cluster4
0.072,1.7,3.53,3.95,1086,cluster4
0.0766,1.97,4.54,3.26,809,cluster4
0.1007,2.18,20.9,11.1,706,cluster4
0.13,1.2,1.87,5.95,626,cluster4
0.163,1.27,0.6,1.6,559,cluster3
0.0744,1.78,3.82,3.72,995,cluster4
0.0802,1.68,3.46,4.01,900,cluster4
0.2654,2.54,6.99,2.34,565,cluster3
0.0779,1.69,3.5,3.98,1187,cluster4
0.0762,8.35,52.7,0.497,996,cluster3
0.0787,9.3,63.3,0.432,824,cluster3
0.3751,6.8,37.2,0.65,390,cluster2
0.3403,4.87,21.1,1,399,cluster3
0.1345,3.09,9.75,1.82,528,cluster3
0.058,3.24,10.6,1.71,1050,cluster4
0.0463,2.28,5.82,2.7,966,cluster4
0.039,2.21,5.52,2.81,1097,cluster4
0.122,2.9,8.75,1.97,718,cluster3
0.0687,2.4,6.35,2.52,1143,cluster4
0.1057,2.49,6.76,2.41,694,cluster4
0.0331,1.63,3.29,4.17,996,cluster4
0.5375,4.64,19.4,1.07,327,cluster2
0.0575,2.05,4.86,3.1,1047,cluster4
0.2244,3.61,12.7,1.48,494,cluster3
0.481,13.49,324.2,0.729,478,cluster1
0.676,6.14,6.4,0.152,403,cluster2
0.1539,2.78,8.15,2.08,691,cluster3
0.1572,3.74,13.5,1.42,640,cluster3
0.0362,1.99,4.62,3.22,1230,cluster4
0.1542,3.75,13.5,1.41,749,cluster3
0.2234,3.94,14.7,1.32,560,cluster3
0.1771,2.9,8.75,1.97,569,cluster3
0.0549,1.43,2.63,4.94,923,cluster4
0.1301,2.12,5.14,2.96,632,cluster4
0.165,1.93,4.38,3.35,501,cluster3
0.2012,2.57,7.13,2.31,580,cluster3
0.0915,2.66,7.56,2.21,1622,cluster4
0.0552,1.78,3.82,3.72,1217,cluster4
0.0449,1.23,2.04,6.02,903,cluster4
0.1055,1.78,3.82,3.72,818,cluster4
0.0622,1.23,2.04,6.02,964,cluster4
0.1432,2.5,6.8,2.39,830,cluster3
0.067,1.52,2.92,4.57,1111,cluster4
0.1536,1.84,4.04,3.56,785,cluster3
0.0797,1.13,1.51,5.75,1089,cluster4
0.328,1.76,3.75,3.78,417,cluster3
0.0492,1.09,1.32,5.6,1328,cluster4
0.2944,8.89,58.6,0.458,540,cluster3
0.2881,6.41,33.6,0.701,486,cluster3
0.1015,2.81,8.3,2.06,556,cluster4
0.0699,3.03,9.43,1.86,1034,cluster4
0.0916,2.78,8.15,2.08,896,cluster4
0.0328,1.54,2.99,4.5,771,cluster4
0.5164,2.53,6.94,2.35,303,cluster2
0.077,2.39,6.3,2.54,855,cluster4
0.0545,1.49,2.83,4.7,616,cluster4
0.1392,2.68,7.65,2.18,640,cluster3
0.143,8.29,43.4,0.42,661,cluster3
0.227,8.08,29.9,0.31,523,cluster3
0.0273,1.64,3.33,4.15,2026,cluster4
0.0679,2.08,4.98,3.04,716,cluster4
0.0378,1.37,2.45,5.24,704,cluster4
0.223,2.54,6.99,2.34,556,cluster3
0.0907,2.01,4.7,3.18,842,cluster4
0.302,2.53,6.94,2.35,462,cluster3
0.0417,1.77,3.78,3.75,1332,cluster4
0.0572,1.41,2.57,5.04,928,cluster4
0.2359,2.11,5.1,2.98,537,cluster3
0.1225,1.2,1.87,5.95,879,cluster4
0.0247,1.22,1.98,5.99,1783,cluster4
0.1175,1.47,2.76,4.77,852,cluster4
0.0731,15.323,257.4423,0.4,2040,cluster1
0.0382,0.82,0.477,4.75,1752,cluster4
0.1549,2.6,7.27,2.27,931,cluster3
0.0339,2.8,8.25,2.07,1218,cluster4
0.1009,2.06,4.9,3.08,1129,cluster4
0.0544,1.38,2.48,5.19,1192,cluster4
0.0566,1.5,2.86,4.66,1319,cluster4
0.1885,1.76,3.75,3.78,503,cluster3
0.0378,1.91,4.31,3.4,991,cluster4
0.0569,1.74,3.68,3.84,1052,cluster4
0.0981,2.25,5.69,2.74,869,cluster4
0.1174,3.51,64.3,8.17,975,cluster3
0.1829,2.6,6.1,1.91,781,cluster3
0.2754,2.067,4.93,3.07,637,cluster3
0.065,2.42,6.44,2.5,907,cluster4
0.4029,3.8,13.8,1.38,364,cluster2
0.2716,2.87,8.6,2,492,cluster3
0.0182,1.42,2.6,4.99,1876,cluster4
0.0715,1.38,2.48,5.19,1104,cluster4
0.3359,3.07,9.64,1.83,610,cluster3
0.1805,2.34,6.08,2.61,394,cluster3
0.2739,2.31,5.95,2.65,524,cluster3
0.0866,1.72,3.61,3.9,906,cluster4
0.0444,1.59,3.15,4.31,894,cluster4
0.0192,1.11,1.41,5.67,2362,cluster4
0.053,1.569,4.54426,1.652,1037,cluster4
0.3475,2.13,5.18,2.95,561,cluster3
0.0719,1.33,2.33,5.44,744,cluster4
0.0279,1.37,2.45,5.24,1276,cluster4
0.1041,2.46,6.62,2.44,602,cluster4
0.2658,2.09,5.02,3.02,384,cluster3
0.0527,1.35,2.39,5.34,879,cluster4
0.0954,1.45,2.7,4.87,867,cluster4
0.3214,3.72,13.4,1.43,495,cluster3
0.5545,2.67,7.61,2.2,377,cluster2
0.2689,2.22,5.56,2.79,544,cluster3
0.1153,1.75,3.71,3.8,692,cluster4
0.03106,3.51,10.84,1.45,997,cluster4
0.3059,3.34,11.1,1.64,486,cluster3
0.1311,3.08,9.69,1.82,722,cluster3
0.2298,2.13,5.18,2.95,379,cluster3
0.2559,5.93,29.5,0.777,455,cluster3
0.2288,2.63,7.41,2.24,459,cluster3
0.2037,2.63,7.41,2.24,616,cluster3
0.1002,1.93,4.38,3.35,857,cluster4
0.1773,2.28,5.82,2.7,573,cluster3
0.0749,1.85,4.08,3.54,841,cluster4
0.0774,2.91,8.8,1.96,782,cluster4
0.1017,3.42,13,1.71,927,cluster4
0.3982,8.98,59.6,0.452,360,cluster2
0.3091,5.59,26.7,0.84,340,cluster3
0.5183,7.65,45.4,0.557,369,cluster2
0.392,4.21,16.5,1.22,410,cluster2
0.0862,1.19,1.81,5.9,873,cluster4
0.118,2.32,5.99,2.64,545,cluster4
0.1083,3.13,9.96,1.78,664,cluster4
0.0596,3,9.27,1.89,1056,cluster4
0.0559,5.5,25.9,0.855,769,cluster4
0.0852,2.06,4.9,3.08,749,cluster4
0.1633,4.38,17.6,1.15,1912,cluster3
0.1235,2.67,8.46,2.26,711,cluster4
0.0414,2.29,5.86,2.68,1391,cluster4
0.1245,2.55,7.04,2.33,642,cluster4
0.0984,1.97,4.54,3.26,689,cluster4
0.0849,2.66,7.56,2.21,802,cluster4
0.1063,2.12,5.14,2.96,652,cluster4
0.512,3.38,11.4,1.62,393,cluster2
0.3907,4.13,16,1.25,391,cluster2
0.1027,2.35,6.12,2.59,638,cluster4
0.6253,3.65,12.9,1.46,258,cluster2
0.0389,2,4.66,3.2,745,cluster4
0.052,1.69,3.5,3.98,644,cluster4
0.2027,2.07,4.94,3.06,465,cluster3
0.0272,0.99,0.937,5.31,1270,cluster4
0.0356,1.48,3.51,5.44,1328,cluster4
0.1107,2.77,8.1,2.09,464,cluster4
0.0827,2.13,5.18,2.95,1087,cluster4
0.0734,4.65,19.5,1.07,1060,cluster4
0.2508,1.96,4.5,3.28,402,cluster3
0.0419,1.57,3.09,4.39,577,cluster4
0.0303,1.48,2.79,4.73,1599,cluster4
0.4217,3.96,14.9,1.32,324,cluster2
0.162,2.62,7.37,2.25,544,cluster3
0.2726,2.99,9.22,1.9,546,cluster3
0.0753,2.72,7.85,2.14,792,cluster4
0.0256,1.99,3.55,2.18,1592,cluster4
0.1005,2.67,7.61,2.2,845,cluster4
0.0535,2.31,5.95,2.65,1103,cluster4
0.1291,2.25,5.69,2.74,955,cluster4
0.3148,2.36,6.17,2.58,485,cluster3
0.2327,2.12,5.14,2.96,484,cluster3
0.4451,2.98,9.17,1.9,323,cluster2
0.276,2.36,6.17,2.58,465,cluster3
0.4238,3.26,10.7,1.7,351,cluster2
0.1085,2.07,4.94,3.06,368,cluster4
0.0734,2.21,5.52,2.81,805,cluster4
0.0503,1.48,6.15,10.9,810,cluster4
0.0883,2.6,7.27,2.27,903,cluster4
0.0127,1.53,2.96,4.54,2386,cluster4
0.3104,2.54,6.99,2.34,260,cluster3
0.1339,1.62,3.26,4.21,510,cluster4
0.13,2.97,9.11,1.91,352,cluster3
0.0177,1.6,3.19,4.28,957,cluster4
0.1701,2.7,7.75,2.16,517,cluster3
0.0474,1.98,4.58,3.24,1272,cluster4
0.0397,1.36,2.42,5.29,1709,cluster4
0.0626,2.32,5.99,2.64,1020,cluster4
0.0681,2.34,6.08,2.61,1355,cluster4
0.02091,1.39,4.6,9.6,965,cluster4
0.02282,0.8,1.01,12.7,610,cluster4
0.0317,1.35,2.42,5.4,517,cluster4
0.0506,1.57,2.31,3.3,409,cluster4
0.0957,1.635,6.38,8.04,379,cluster4
0.02734,1.169,1.76,6.07,709,cluster4
0.01848,1.242,2.33,6.67,595,cluster4
0.00622,1.303,2.25,5.59,805,cluster4
0.0417,4.7,30.8,1.7,700,cluster4
0.00969,1.12,1.46,5.71,650,cluster4
0.029392,2.31,5.95,2.65,370,cluster4
0.03807,1.38,2.2,4.4,433,cluster4
0.01211,1.332,2.62,6.1,892,cluster4
0.07673,2.3,8.6,3.9,353,cluster4
0.01679,4.72,29.32,1.536,1978,cluster4
0.047,17.15,985.273,1.07,2100,cluster1
0.0326,14.908,258.07796,0.42,790,cluster1
0.0143,13.507,687.14846,1.43,1332,cluster1
0.201,9.158,109.33352,0.78,435,cluster3
0.0757,11.747,66.10864,0.223,1257,cluster1
0.0403,4.977,29.24036,1.395,1143,cluster4
0.0441,12.33,238.68913,0.74,1146,cluster1
0.0523,14.572,211.99155,0.38,1177,cluster1
0.0391,13.899,242.8209,0.5,1457,cluster1
0.0448,13.563,129.99182,0.28,1381,cluster1
0.063,17.878,235.1942,0.226,1468,cluster1
0.019,3.18,20.6,3.45,1650,cluster4
0.0382,12.733,72.78307,0.194,952,cluster1
0.01677,14.863,425.57437,0.711,1284,cluster1
0.035,12.218,295.5819,0.89,1345,cluster1
0.058,11.994,921.707,2.93,1448,cluster1
0.0434,14.011,197.046,0.4,1702,cluster1
0.0473,11.422,174.799,0.65,1019,cluster1
0.02289,12.251,400.449,1.2,1342,cluster1
0.03035,13.45,375.02,0.85,2013,cluster1
0.051,12.666,320.995,0.41,1550,cluster1
0.051,15.244,327.351,0.42,1686,cluster1
0.02383,15.278,441.77,0.68,2212,cluster1
0.0485,1.08,1.27,5.54,234,cluster4
0.02332,12.812,411.27202,1.076,1418,cluster1
0.0286,17.295,233.92288,0.248,1955,cluster1
0.02153,14.056,792.635,1.573,1344,cluster1
0.0423,11.904,212.31044,0.692,1006,cluster1
0.0352,19.055,597.5204,0.502,2053,cluster1
0.0474,14.404,117.91493,0.216,1457,cluster1
0.0234,11.31,378.2177,1.43,1134,cluster1
0.0496,1.11,1.4,5.63,301,cluster4
0.1207,12.52,617.22586,1.847,974,cluster1
0.04394,3.65,12.9,1.46,810,cluster4
0.07098,16.814,309.56642,0.38,637,cluster1
0.0392,2.72,7.85,2.14,471,cluster4
0.1288,3.65,15.4,1.74,330,cluster3
0.03826,1.694,5.9,6.7,775,cluster4
0.05186,2.726,9.5,2.57,1037,cluster4
0.0814,2.759,6.63,1.73,828,cluster4
0.137,2.93,13.6,2.98,638,cluster3
0.0736,2.37,13.5,5.57,413,cluster4
0.1058,1.56,2.2,3.18,344,cluster4
0.026,3.42,22.4,3.08,1395,cluster4
0.0626,15.648,753.2571,1.08,1679,cluster1
0.4607,6.85,33,0.56,724,cluster2
0.0903,11.882,270.47333,0.88,918,cluster1
0.07037,14.067,797.7533,1.68,1404,cluster1
0.03138,14.415,375.0394,0.686,1588,cluster1
0.06864,13.888,314.6517,0.64,1619,cluster1
0.058,16.69,387.7526,0.49,1669,cluster1
0.03524,12.173,251.40353,0.76,1715,cluster1
0.0391,5.05,26.78,1.14,767,cluster4
0.02607,1.152,1.5,5.4,1040,cluster4
0.037,1.669,4.77,5.62,873,cluster4
0.0592,2.572,3.01,0.976,690,cluster4
0.0783,2.207,3.86,1.98,600,cluster4
0.1039,2.287,7.72,3.6,521,cluster4
0.1275,2.87,3.94,0.915,470,cluster3
0.1587,12.89,209.7678,0.54,362,cluster1
0.3,11.299,133.4886,0.509,759,cluster1
0.2069,11.29,200,0.76,497,cluster1
0.1293,7.69,30,0.34,628,cluster3
0.08911,3.03,13.8,2.73,805,cluster4
0.0341,1.44,2.67,4.91,388,cluster4
0.1528,7.163,43.86032,0.65,1027,cluster3
0.0345,2.77,8.8,2.28,531,cluster4
0.0306,1.247,2.09,5.92,528,cluster4
0.0472,2.42,6.44,2.5,424,cluster4
0.0733,2.13,5.18,2.95,340,cluster4
0.056,2.68,7.17,2.05,981,cluster4
0.1189,5.09,16.42,0.685,674,cluster3
0.0283,1.91,4.31,3.4,1491,cluster4
0.0823,3.1,9.8,1.81,875,cluster4
0.1208,4.07,15.6,1.27,722,cluster3
0.097,11.097,486.2799,1.96,1370,cluster1
0.01223,0.903,0.674,5.03,611,cluster4
0.01055,1.423,1.59,3,2480,cluster4
0.08809,2.878,5.4,1.3,860,cluster4
0.1174,2.32,3,1.3,750,cluster4
0.02734,11.433,464.98529,1.7,1714,cluster1
0.06608,19.851,279.6904,0.195,1749,cluster1
0.1038,13.115,392.83788,0.957,1252,cluster1
0.0677,1.037,1.11,5.47,417,cluster4
0.0929,2.65,7.51,2.22,356,cluster4
0.1633,1.144,1.57,5.76,269,cluster4
0.06,2.28,9.79,4.51,1038,cluster4
0.1011,2.63,9.32,2.82,800,cluster4
0.0652,1.85,4,3.4,514,cluster4
0.1,2.02,5.3,3.5,415,cluster4
0.423,6.71,36.4,0.662,610,cluster2
0.02177,2.926,18.467,4.03,1253,cluster4
0.01598,3.444,39.09,5.2,1932,cluster4
0.092,11.994,301.9385,0.962,1397,cluster1
0.04666,13.126,211.99261,0.515,1192,cluster1
0.04963,9.55,55.30242,0.35,1526,cluster3
0.01111,1.086,0.85,3.6,400,cluster4
0.01521,1.056,1.38,6.45,342,cluster4
0.02144,0.772,0.41,4.9,288,cluster4
0.02817,0.918,0.62,4.4,251,cluster4
0.0371,1.045,0.68,3.3,219,cluster4
0.0451,1.127,1.34,5.2,199,cluster4
0.061935,0.752,0.331,3.96,173,cluster4
0.03925,12.666,266.9772,0.712,1140,cluster1
0.03563,15.244,473.5667,0.884,1466,cluster1
0.02282,14.975,607.03,0.994,1638,cluster1
0.05084,18.046,247.9074,0.099,1778,cluster1
0.02459,13.384,568.9157,1.31,1480,cluster1
0.1688,10.27,74.9,0.38,677,cluster3
0.0825,5.59,26.7,0.84,968,cluster3
0.1083,6.41,33.6,0.701,845,cluster3
0.308,8.74,57,0.469,492,cluster3
0.03889,16.623,271.415,0.348,1812,cluster1
0.04574,14.908,400.4658,0.53,2190,cluster1
0.05057,16.029,162.0933,0.24,1560,cluster1
0.01985,17.127,473.547,0.55,2508,cluster1
0.02918,12.745,404.263,1.074,1516,cluster1
0.075,10.761,572.094,2.65,900,cluster1
0.0917,11.433,514.8846,1.86,1140,cluster1
0.055,10.536,30.5,0.134,736,cluster3
0.0435,12.442,251.0857,0.632,992,cluster1
0.05885,15.793,150.96925,0.228,1496,cluster1
0.02851,15.009,562.24127,0.97,2043,cluster1
0.09459,11.882,95.349,0.3445,1001,cluster1
0.05453,16.141,163.36462,0.233,1729,cluster1
0.0363,15.693,390.9309,0.7,1600,cluster1
0.0232,21.712,465.62095,0.267,2593,cluster1
0.02544,20.905,375.99289,0.243,2358,cluster1
0.04263,14.773,285.72917,0.521,1520,cluster1
0.0449,13.899,190.698,0.43,1400,cluster1
0.0449,10.503,90.3,0.41,1480,cluster1
0.0484,14.695,52.3466,0.097,1400,cluster1
0.0628,10.424,317.83,1.6,1100,cluster1
0.05362,13.675,114.4188,0.222,1531,cluster1
0.1012,9.976,390.9309,2.34,833,cluster1
0.0607,13.675,85.8141,0.2,1460,cluster1
0.067,9.752,130.3103,0.84,763,cluster1
0.0345,13.563,368.6828,0.88,1790,cluster1
0.0661,15.468,479.9233,0.773,1742,cluster1
