pl_name,hostname,default_flag,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_pubdate,disc_locale,disc_facility,disc_telescope,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,ttv_flag,pl_ratdor,pl_ratror,pl_occdep,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
LTT 9779 b,LTT 9779,1,1,1,0,Transit,2020,2020-09,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,Published Confirmed,0,<a refstr=JENKINS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020NatAs.tmp..180J/abstract target=ref>Jenkins et al. 2020</a>,0.792052,0.01679,4.72,0.421,29.32,0.09225,Mass,1.536,0,,1978,76.39,0,3.877,0.0455,,<a refstr=JENKINS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020NatAs.tmp..180J/abstract target=ref>Jenkins et al. 2020</a>,G7 V,5443,0.95,0.77,0.27,[Fe/H],-0.149,4.35,1.9,1.81,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h54m40.53s,358.6688767,-37d37m41.61s,-37.6282237,80.4373,9.79,8.016,9.60006,17/09/2020,2020-09,24/09/2020
MASCARA-1 b,MASCARA-1,1,1,1,0,Transit,2017,2017-10,Ground,Multiple Observatories,Multiple Telescopes,Published Confirmed,0,<a refstr=TALENS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...606A..73T/abstract target=ref>Talens et al. 2017</a>,2.14878,0.043,16.814,1.5,1175.971,3.7,Mass,1.5,0,,2570,87,0,,0.0735,,<a refstr=TALENS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...606A..73T/abstract target=ref>Talens et al. 2017</a>,A8,7554,2.1,1.72,0,[Fe/H],1.176,4,1,0.33,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h10m12.37s,317.5515264,+10d44m20.03s,10.7388967,182.273,8.28,7.74,8.24243,01/11/2017,2017-10,02/11/2017
NGTS-1 b,NGTS-1,1,1,1,0,Transit,2017,2018-04,Ground,Paranal Observatory,20 cm Telescope,Published Confirmed,0,<a refstr=BAYLISS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.475.4467B/abstract target=ref>Bayliss et al. 2018</a>,2.647298,0.0326,14.908,1.33,258.07796,0.812,Mass,0.42,0.016,65.3,790,85.27,0,12.2,0.239,,<a refstr=BAYLISS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.475.4467B/abstract target=ref>Bayliss et al. 2018</a>,M0.5,3916,0.57,0.62,0,[M/H],,4.71,,4.4,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h30m51.41s,82.7142134,-36d37m51.53s,-36.6309812,218.121,15.667,11.936,14.8661,09/11/2017,2018-04,09/11/2017
NGTS-10 b,NGTS-10,1,1,1,0,Transit,2020,2020-03,Ground,Paranal Observatory,20 cm Telescope,Published Confirmed,0,<a refstr=MCCORMAC_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.493..126M/abstract target=ref>McCormac et al. 2020</a>,0.7668944,0.0143,13.507,1.205,687.14846,2.162,Mass,1.43,0,,1332,,0,4.447,0.1765,,<a refstr=MCCORMAC_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.493..126M/abstract target=ref>McCormac et al. 2020</a>,K5 V,4600,0.7,0.7,-0.02,[M/H],,4.59,10.4,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h07m29.35s,91.8722801,-25d35m41.63s,-25.5948963,,14.506,11.728,14.2604,13/03/2020,2020-03,19/03/2020
NGTS-11 b,NGTS-11,1,1,1,0,Transit,2020,2020-04,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,Published Confirmed,0,<a refstr=GILL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200500006G/abstract target=ref>Gill et al. 2020</a>,35.45533,0.201,9.158,0.817,109.33352,0.344,Mass,0.78,0.13,,435,89.16,0,54.6,0.101,,<a refstr=GILL_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200500006G/abstract target=ref>Gill et al. 2020</a>,K,5050,0.83,0.86,0.22,[Fe/H],,4.5,3.9,2.109,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h34m05.15s,23.5214497,-14d25m08.94s,-14.4191493,190.422,12.456,10.315,12.1895,02/07/2020,2020-04,09/07/2020
NGTS-12 b,NGTS-12,1,1,1,0,Transit,2020,2020-09,Ground,Paranal Observatory,20 cm Telescope,Published Confirmed,0,<a refstr=BRYANT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.2785B/abstract target=ref>Bryant et al. 2020</a>,7.532806,0.0757,11.747,1.048,66.10864,0.208,Mass,0.223,0,416,1257,88.9,0,10.28,0.0678,,<a refstr=BRYANT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.2785B/abstract target=ref>Bryant et al. 2020</a>,G,5690,1.59,1.02,-0.03,[Fe/H],,4.04,9.4,0.359,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h44m59.99s,176.2499418,-35d38m26.03s,-35.640563,446.442,12.382,10.588,12.1279,16/10/2020,2020-09,22/10/2020
NGTS-13 b,NGTS-13,1,1,1,0,Transit,2021,2021-01,Ground,Paranal Observatory,20 cm Telescope,Published Confirmed,0,<a refstr=GRIEVES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210104245G/abstract target=ref>Grieves et al. 2021</a>,4.119027,0.0549,12.801,1.142,1538.2972,4.84,Mass,4.02,0.086,1096,1605,88.7,0,,,,<a refstr=GRIEVES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210104245G/abstract target=ref>Grieves et al. 2021</a>,,5819,1.79,1.3,0.25,[Fe/H],0.517,4.04,4.23,0.31,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h44m57.66s,176.2402326,-38d08m22.98s,-38.1397158,647.595,12.744,11.141,12.5691,08/02/2021,2021-01,11/02/2021
NGTS-14 A b,NGTS-14 A,1,2,1,0,Transit,2021,2021-01,Ground,Paranal Observatory,20 cm Telescope,Published Confirmed,0,<a refstr=SMITH_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210101470S/abstract target=ref>Smith et al. 2021</a>,3.5357173,0.0403,4.977,0.444,29.24036,0.092,Mass,1.395,0,,1143,86.7,0,10.3,0.053,,<a refstr=SMITH_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210101470S/abstract target=ref>Smith et al. 2021</a>,K1 V,5187,0.84,0.9,0.1,[Fe/H],,4.2,5.9,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h54m04.20s,328.5174799,-38d22m38.71s,-38.3774193,322.148,13.268,11.305,13.0986,25/02/2021,2021-01,04/03/2021
NGTS-15 b,NGTS-15,1,1,1,0,Transit,2021,2021-03,Ground,Paranal Observatory,20 cm Telescope,Published Confirmed,0,<a refstr=TILBROOK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..893T/abstract target=ref>Tilbrook et al. 2021</a>,3.27623,0.0441,12.33,1.1,238.68913,0.751,Mass,0.74,0,425,1146,,0,10,0.119,,<a refstr=TILBROOK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..893T/abstract target=ref>Tilbrook et al. 2021</a>,G6 V,5600,0.95,0.99,0.15,[Fe/H],,4.4,3.28,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h53m25.27s,73.3553101,-32d48m01.25s,-32.8003484,786.485,14.669,12.907,14.4299,23/04/2021,2021-03,23/04/2021
NGTS-16 b,NGTS-16,1,1,1,0,Transit,2021,2021-03,Ground,Paranal Observatory,20 cm Telescope,Published Confirmed,0,<a refstr=TILBROOK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..893T/abstract target=ref>Tilbrook et al. 2021</a>,4.84532,0.0523,14.572,1.3,211.99155,0.667,Mass,0.38,0,480,1177,,0,9.29,0.11,,<a refstr=TILBROOK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..893T/abstract target=ref>Tilbrook et al. 2021</a>,G7 V,5550,1.21,1,0.35,[Fe/H],,4.35,10.29,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h53m03.34s,58.2639299,-30d48m16.71s,-30.8046405,898.168,14.529,12.647,14.2311,23/04/2021,2021-03,23/04/2021
NGTS-17 b,NGTS-17,1,1,1,0,Transit,2021,2021-03,Ground,Paranal Observatory,20 cm Telescope,Published Confirmed,0,<a refstr=TILBROOK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..893T/abstract target=ref>Tilbrook et al. 2021</a>,3.24253,0.0391,13.899,1.24,242.8209,0.764,Mass,0.5,0,1160,1457,,0,6.28,0.095,,<a refstr=TILBROOK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..893T/abstract target=ref>Tilbrook et al. 2021</a>,G4 V,5650,1.34,1.02,0.15,[Fe/H],,4,9.22,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h51m36.14s,72.9005729,-34d13m34.37s,-34.2262128,1040.28,14.412,12.724,14.2136,23/04/2021,2021-03,23/04/2021
NGTS-18 b,NGTS-18,1,1,1,0,Transit,2021,2021-03,Ground,Paranal Observatory,20 cm Telescope,Published Confirmed,0,<a refstr=TILBROOK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..893T/abstract target=ref>Tilbrook et al. 2021</a>,3.05125,0.0448,13.563,1.21,129.99182,0.409,Mass,0.28,0,845,1381,,0,6.97,0.089,,<a refstr=TILBROOK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..893T/abstract target=ref>Tilbrook et al. 2021</a>,G5 V,5610,1.39,1,0.15,[Fe/H],,4.16,10.84,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h02m11.09s,180.5462193,-35d32m54.99s,-35.5486091,1096.19,14.588,12.87,14.3896,23/04/2021,2021-03,23/04/2021
NGTS-2 b,NGTS-2,1,1,1,0,Transit,2018,2018-12,Ground,Paranal Observatory,20 cm Telescope,Published Confirmed,0,<a refstr=RAYNARD_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.4960R/abstract target=ref>Raynard et al. 2018</a>,4.511164,0.063,17.878,1.595,235.1942,0.74,Mass,0.226,0,,1468,88.5,0,,0.09619,,<a refstr=RAYNARD_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.481.4960R/abstract target=ref>Raynard et al. 2018</a>,F5 V,6478,1.7,1.64,-0.06,[Fe/H],,4.2,2.17,0.477,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14h20m29.46s,215.1227617,-31d12m07.45s,-31.2020698,356.391,10.789,9.799,10.8605,05/10/2018,2018-12,04/10/2018
NGTS-4 b,NGTS-4,1,1,1,0,Transit,2019,2019-07,Ground,Paranal Observatory,20 cm Telescope,Published Confirmed,0,<a refstr=WEST_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.5094W/abstract target=ref>West et al. 2019</a>,1.3373508,0.019,3.18,0.284,20.6,0.06481,Mass,3.45,0,,1650,82.5,0,4.79,0.035,,<a refstr=WEST_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.5094W/abstract target=ref>West et al. 2019</a>,,5143,0.84,0.75,-0.28,[M/H],,4.5,,1.91,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h58m23.73s,89.5988945,-30d48m42.48s,-30.8117992,280.555,13.138,11.073,12.9092,14/05/2019,2019-07,16/05/2019
NGTS-6 b,NGTS-6,1,1,1,0,Transit,2019,2019-11,Ground,Paranal Observatory,20 cm Telescope,Published Confirmed,0,<a refstr=VINES_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.489.4125V/abstract target=ref>Vines et al. 2019</a>,0.882059,0.01677,14.863,1.326,425.57437,1.339,Mass,0.711,0,,1284,78.231,0,4.784,,,<a refstr=VINES_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.489.4125V/abstract target=ref>Vines et al. 2019</a>,,4730,0.75,0.77,0.11,[Fe/H],-0.592,4.7,9.77,3.9304,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h03m10.89s,75.795382,-30d23m58.06s,-30.3994612,308.262,14.237,11.65,13.8175,20/09/2019,2019-11,26/09/2019
NGTS-8 b,NGTS-8,1,1,1,0,Transit,2019,2020-01,Ground,Paranal Observatory,20 cm Telescope,Published Confirmed,0,<a refstr=COSTES_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2834C/abstract target=ref>Costes et al. 2020</a>,2.4997,0.035,12.218,1.09,295.5819,0.93,Mass,0.89,0.01,503,1345,86.9,0,7.6,0.114,,<a refstr=COSTES_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2834C/abstract target=ref>Costes et al. 2020</a>,K0 V,5241,0.98,0.89,0.24,[Fe/H],,4.41,12.48,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h55m54.22s,328.9759206,-14d04m06.38s,-14.0684399,428.976,13.69,11.642,13.4954,18/11/2019,2020-01,21/11/2019
NGTS-9 b,NGTS-9,1,1,1,0,Transit,2019,2020-01,Ground,Paranal Observatory,20 cm Telescope,Published Confirmed,0,<a refstr=COSTES_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2834C/abstract target=ref>Costes et al. 2020</a>,4.43527,0.058,11.994,1.07,921.707,2.9,Mass,2.93,0.06,729,1448,84.1,0,9.06,0.08,,<a refstr=COSTES_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2834C/abstract target=ref>Costes et al. 2020</a>,F8 V,6330,1.38,1.34,0.31,[Fe/H],,4.37,0.96,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h27m40.95s,141.9206435,-19d20m51.53s,-19.3476477,609.128,12.868,11.452,12.6547,18/11/2019,2020-01,21/11/2019
Qatar-1 b,Qatar-1,1,1,1,0,Transit,2010,2011-10,Ground,Qatar,Canon 400mm f/2.8L,Published Confirmed,0,<a refstr=COLLINS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...78C/abstract target=ref>Collins et al. 2017</a>,1.4200242,0.02332,12.812,1.143,411.27202,1.294,Mass,1.076,0,,1418,84.08,0,6.247,0.14629,,<a refstr=COLLINS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...78C/abstract target=ref>Collins et al. 2017</a>,,5013,0.8,0.84,0.171,[Fe/H],-0.438,4.55,,2.286,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h13m31.65s,303.3818697,+65d09m44.39s,65.1623313,185.615,12.692,10.409,12.4764,14/09/2016,2017-02,15/09/2016
Qatar-10 b,Qatar-10,1,1,1,0,Transit,2019,2019-06,Ground,Qatar,Canon 400mm f/2.8L,Published Confirmed,0,<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..224A/abstract target=ref>Alsubai et al. 2019</a>,1.645321,0.0286,17.295,1.543,233.92288,0.736,Mass,0.248,0,,1955,85.87,0,4.9,0.1265,,<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..224A/abstract target=ref>Alsubai et al. 2019</a>,F7 V,6124,1.25,1.16,0.016,[Fe/H],0.3,4.3,3.2,0.823,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h57m46.54s,284.4439052,+69d34m15.01s,69.5708373,559.068,12.868,11.382,12.6978,30/04/2019,2019-06,02/05/2019
Qatar-2 b,Qatar-2,1,1,1,0,Transit,2011,2012-05,Ground,Qatar,Canon 400mm f/2.8L,Published Confirmed,0,<a refstr=MANCINI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.443.2391M/abstract target=ref>Mancini et al. 2014</a>,1.33711647,0.02153,14.056,1.254,792.635,2.494,Mass,1.573,0,,1344,86.12,0,,0.1659,,<a refstr=MANCINI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.443.2391M/abstract target=ref>Mancini et al. 2014</a>,,4645,0.78,0.74,0.02,[m/H],,4.53,5,2.241,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h50m37.32s,207.6554928,-06d48m14.66s,-6.8040714,181.374,13.443,10.619,13.0276,05/11/2014,2014-09,05/11/2014
Qatar-3 b,Qatar-3,1,1,1,0,Transit,2017,2017-04,Ground,Qatar,Canon 400mm f/2.8L,Published Confirmed,0,<a refstr=ALSUBAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..200A/abstract target=ref>Alsubai et al. 2017</a>,2.5079204,0.03783,12.285,1.096,1369.8473,4.31,Mass,4,0,1330,1681,86.8,0,6.39,0.0888,,<a refstr=ALSUBAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..200A/abstract target=ref>Alsubai et al. 2017</a>,G0 V,6007,1.27,1.15,-0.041,[Fe/H],0.279,4.29,0.31,0.78,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h56m36.47s,359.1519716,+36d12m46.64s,36.2129562,735.601,12.929,11.219,12.8203,24/04/2017,2017-04,27/04/2017
Qatar-4 b,Qatar-4,1,1,1,0,Transit,2017,2017-04,Ground,Qatar,Canon 400mm f/2.8L,Published Confirmed,0,<a refstr=ALSUBAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..200A/abstract target=ref>Alsubai et al. 2017</a>,1.8053564,0.02803,12.722,1.135,1938.763,6.1,Mass,5.1,0,614,1385,87.5,0,7.11,0.1379,,<a refstr=ALSUBAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..200A/abstract target=ref>Alsubai et al. 2017</a>,K1 V,5215,0.85,0.9,0.103,[Fe/H],-0.318,4.53,0.17,2.07,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h19m26.23s,4.859275,+44d01m39.35s,44.0275965,329.036,13.574,11.519,13.4114,24/04/2017,2017-04,27/04/2017
Qatar-5 b,Qatar-5,1,1,1,0,Transit,2017,2017-04,Ground,Qatar,Canon 400mm f/2.8L,Published Confirmed,0,<a refstr=ALSUBAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..200A/abstract target=ref>Alsubai et al. 2017</a>,2.8792319,0.04127,12.408,1.107,1373.0256,4.32,Mass,3.95,0,669,1415,88.74,0,8.27,0.1061,,<a refstr=ALSUBAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..200A/abstract target=ref>Alsubai et al. 2017</a>,G2 V,5747,1.08,1.13,0.377,[Fe/H],0.056,4.43,0.53,1.286,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h28m12.94s,7.0539375,+42d03m40.84s,42.0613451,367.658,12.614,10.956,12.5241,24/04/2017,2017-04,27/04/2017
Qatar-7 b,Qatar-7,1,1,1,0,Transit,2019,2019-02,Ground,Qatar,Canon 400mm f/2.8L,Published Confirmed,0,<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...74A/abstract target=ref>Alsubai et al. 2019</a>,2.032046,0.0352,19.055,1.7,597.5204,1.88,Mass,0.502,0,,2053,89,0,4.84,0.11,,<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...74A/abstract target=ref>Alsubai et al. 2019</a>,F4 V,6387,1.56,1.41,0.276,[Fe/H],0.563,4.2,1.69,0.521,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h54m03.63s,358.5151344,+37d01m18.57s,37.0218242,705.981,13.134,11.561,12.9275,01/05/2020,2019-02,07/05/2020
Qatar-8 b,Qatar-8,1,1,1,0,Transit,2019,2019-06,Ground,Qatar,Canon 400mm f/2.8L,Published Confirmed,0,<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..224A/abstract target=ref>Alsubai et al. 2019</a>,3.71495,0.0474,14.404,1.285,117.91493,0.371,Mass,0.216,0,,1457,89.29,0,7.761,0.1005,,<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..224A/abstract target=ref>Alsubai et al. 2019</a>,G0 V,5738,1.31,1.03,0.025,[Fe/H],0.228,4.21,8.3,0.641,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h29m38.96s,157.4123405,+70d31m37.50s,70.5270835,281.498,11.71,9.937,11.3494,30/04/2019,2019-06,02/05/2019
Qatar-9 b,Qatar-9,1,1,1,0,Transit,2019,2019-06,Ground,Qatar,Canon 400mm f/2.8L,Published Confirmed,0,<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..224A/abstract target=ref>Alsubai et al. 2019</a>,1.540731,0.0234,11.31,1.009,378.2177,1.19,Mass,1.43,0,,1134,89.23,0,7.236,0.1489,,<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..224A/abstract target=ref>Alsubai et al. 2019</a>,K5 V,4309,0.7,0.72,0.252,[Fe/H],-0.821,4.61,7.5,3.015,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h42m59.54s,160.748095,+60d57m50.83s,60.9641194,213.771,14.023,11.104,13.6871,30/04/2019,2019-06,02/05/2019
TIC 237913194 b,TIC 237913194,1,1,1,0,Transit,2020,2020-12,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,Published Confirmed,0,<a refstr=SCHLECKER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..275S/abstract target=ref>Schlecker et al. 2020</a>,15.168865,0.1207,12.52,1.117,617.22586,1.942,Mass,1.847,0.575,,974,87,0,23.85,0.1031,,<a refstr=SCHLECKER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..275S/abstract target=ref>Schlecker et al. 2020</a>,G3,5788,1.09,1.03,0.14,[Fe/H],0.078,4.38,5.7,1.076,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h29m46.99s,22.4458116,-60d44m23.67s,-60.7399096,306.063,12.144,10.485,11.9371,10/12/2020,2020-12,17/12/2020
TOI-1130 c,TOI-1130,1,1,2,0,Transit,2020,2020-03,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,Published Confirmed,0,<a refstr=HUANG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...892L...7H/abstract target=ref>Huang et al. 2020</a>,8.350381,0.07098,16.814,1.5,309.56642,0.974,Mass,0.38,0.047,,637,87.43,0,22.21,0.218,,<a refstr=HUANG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...892L...7H/abstract target=ref>Huang et al. 2020</a>,K7,4250,0.69,0.68,0.2,[Fe/H],-0.854,4.6,8.2,2.97,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h05m30.24s,286.3760037,-41d26m15.50s,-41.4376399,58.2609,11.595,8.351,10.9028,26/03/2020,2020-03,02/04/2020
TOI-1231 b,TOI-1231,1,1,1,0,Transit,2021,2021-05,Space,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,Published Confirmed,0,<a refstr=BURT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210508077B/abstract target=ref>Burt et al. 2021</a>,24.245586,0.1288,3.65,0.326,15.4,0.04845,Mass,1.74,0.087,1930,330,89.73,0,58.1,0.0701,,<a refstr=BURT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210508077B/abstract target=ref>Burt et al. 2021</a>,M3 V,3553,0.48,0.48,0.041,[Fe/H],-1.487,4.77,,6.31,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h26m59.34s,156.74726,-52d28m04.34s,-52.4678724,27.6227,12.36,8.069,11.36,02/06/2021,2021-05,02/06/2021
