pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_pubdate,disc_facility,disc_telescope,disc_instrument,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
TOI-150.01,TOI-150,1,1,1,Transit,2019,2019-06,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=KOSSAKOWSKI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1094K/abstract target=ref>Kossakowski et al. 2019</a>,5.857487,0.07037,14.067,1.255,797.7533,2.51000,Mass,1.68,0.262000,,1404,0,0.3300,,5.1200000,9.917000,0.08260,,<a refstr=KOSSAKOWSKI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1094K/abstract target=ref>Kossakowski et al. 2019</a>,F,6255.00,1.53,1.35,0.280,[Fe/H],0.497,4.13,2.346,0.5332,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h31m51.70s,112.9654210,-73d36m21.73s,-73.6060358,336.2670000,11.3900000,9.9400000,11.3408000,2019-11-01,2019-11,2019-11-07
TOI-150.01,TOI-150,0,1,1,Transit,2019,2019-06,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=CA_NTILDE_AS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...877L..29C/abstract target=ref>Ca&ntilde;as et al. 2019</a>,5.857342,0.0583,15.468,1.380,556.2025,1.75000,Mass,0.83,0.000000,,1493,0,0.1400,,5.9900000,8.080000,0.09120,,<a refstr=CA_NTILDE_AS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...877L..29C/abstract target=ref>Ca&ntilde;as et al. 2019</a>,,6003.00,1.55,1.25,0.235,[Fe/H],,4.15,4.300,0.4700,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h31m51.70s,112.9654210,-73d36m21.73s,-73.6060358,336.2670000,11.3900000,9.9400000,11.3408000,2019-11-01,2019-06,2019-06-13
TOI-157 b,TOI-157,1,1,1,Transit,2020,2020-03,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=NIELSEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200305932N/abstract target=ref>Nielsen et al. 2020</a>,2.0845435,0.03138,14.415,1.286,375.0394,1.18000,Mass,0.686,0.000000,1062.00,1588,0,0.8045,1.283000,2.1458400,5.785000,0.11329,,<a refstr=NIELSEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200305932N/abstract target=ref>Nielsen et al. 2020</a>,G9 IV,5404.00,1.17,0.95,0.240,[Fe/H],0.020,4.28,12.820,0.8420,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h54m48.35s,73.7014398,-76d40m50.18s,-76.6806061,355.6830000,12.7250000,10.8920000,12.5143000,2020-07-17,2020-03,2020-07-23
TOI-1601 b,TOI-1601,1,1,1,Transit,2021,2021-01,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210101726R/abstract target=ref>Rodriguez et al. 2021</a>,5.331751,0.06864,13.888,1.239,314.6517,0.99000,Mass,0.64,0.036000,,1619,0,0.1360,0.339500,6.3048000,6.760000,0.05827,,<a refstr=RODRIGUEZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210101726R/abstract target=ref>Rodriguez et al. 2021</a>,,5948.00,2.19,1.52,0.329,[Fe/H],0.732,3.94,2.640,0.2050,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h33m26.78s,38.3615690,+41d00m48.36s,41.0134321,336.6080000,10.6600000,9.1910000,10.5276000,2021-02-25,2021-01,2021-03-04
TOI-163 b,TOI-163,1,1,1,Transit,2019,2019-11,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=KOSSAKOWSKI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1094K/abstract target=ref>Kossakowski et al. 2019</a>,4.231306,0.058,16.69,1.489,387.7526,1.22000,Mass,0.49,0.000000,,1669,0,0.3650,,4.9300000,7.570000,0.09082,,<a refstr=KOSSAKOWSKI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1094K/abstract target=ref>Kossakowski et al. 2019</a>,F,6495.00,1.65,1.44,0.220,[Fe/H],0.636,4.19,1.823,0.4518,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h19m04.38s,79.7682532,-71d53m43.90s,-71.8955269,411.7190000,11.4670000,10.1240000,11.2193000,2019-11-01,2019-11,2019-11-07
TOI-169 b,TOI-169,1,1,1,Transit,2020,2020-03,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=NIELSEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200305932N/abstract target=ref>Nielsen et al. 2020</a>,2.2554477,0.03524,12.173,1.086,251.40353,0.79100,Mass,0.76,0.000000,1443.00,1715,0,0.9221,0.750000,1.7064000,5.880000,0.08660,,<a refstr=NIELSEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200305932N/abstract target=ref>Nielsen et al. 2020</a>,G1 V,5880.00,1.29,1.15,0.240,[Fe/H],0.253,4.28,4.700,0.7560,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h07m06.89s,16.7786879,-75d11m56.20s,-75.1989452,407.8400000,12.3550000,10.8150000,12.2379000,2020-07-17,2020-03,2020-07-23
TOI-172 b,TOI-172,1,1,1,Transit,2019,2019-05,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..191R/abstract target=ref>Rodriguez et al. 2019</a>,9.47725,0.0914,10.817,0.965,1722.6386,5.42000,Mass,7.53,0.380600,299.00,1198,0,0.2200,0.312000,4.7136000,11.090000,0.05588,,<a refstr=RODRIGUEZ_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..191R/abstract target=ref>Rodriguez et al. 2019</a>,,5645.00,1.78,1.13,0.148,[Fe/H],0.461,3.99,7.400,0.2860,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h06m31.65s,316.6318791,-26d41m34.32s,-26.6928654,342.8310000,11.2990000,9.7220000,11.1927000,2019-03-29,2019-05,2019-03-28
TOI-1728 b,TOI-1728,1,1,1,Transit,2020,2020-06,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=KANODIA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200614546K/abstract target=ref>Kanodia et al. 2020</a>,3.49151,0.0391,5.05,0.451,26.78,0.08426,Mass,1.14,0.057000,57.78,767,0,0.3900,,1.9600000,13.480000,0.07400,,<a refstr=KANODIA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200614546K/abstract target=ref>Kanodia et al. 2020</a>,M0,3980.00,0.62,0.65,0.250,[Fe/H],-1.056,4.66,7.100,3.7800,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h02m26.80s,120.6116787,+64d47m49.75s,64.7971531,60.7980000,12.3900000,8.8030010,11.7294000,2020-07-02,2020-06,2020-07-09
TOI-178 b,TOI-178,1,1,6,Transit,2021,2021-01,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210109260L/abstract target=ref>Leleu et al. 2021</a>,1.914558,0.02607,1.152,0.103,1.5,0.00472,Mass,5.4,,,1040,0,0.1700,0.026300,1.6920000,8.610000,0.01623,,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210109260L/abstract target=ref>Leleu et al. 2021</a>,K,4316.00,0.65,0.65,-0.230,[Fe/H],-0.879,4.45,7.100,3.3100,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h29m12.48s,7.3020115,-30d27m14.82s,-30.4541159,62.6990000,11.9550000,8.6560000,11.1523000,2021-03-12,2021-01,2021-03-18
TOI-178 c,TOI-178,1,1,6,Transit,2021,2021-01,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210109260L/abstract target=ref>Leleu et al. 2021</a>,3.23845,0.037,1.669,0.149,4.77,0.01501,Mass,5.62,,,873,0,0.3400,0.055100,1.9500000,12.230000,0.02350,,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210109260L/abstract target=ref>Leleu et al. 2021</a>,K,4316.00,0.65,0.65,-0.230,[Fe/H],-0.879,4.45,7.100,3.3100,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h29m12.48s,7.3020115,-30d27m14.82s,-30.4541159,62.6990000,11.9550000,8.6560000,11.1523000,2021-03-12,2021-01,2021-03-18
TOI-178 d,TOI-178,1,1,6,Transit,2021,2021-01,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210109260L/abstract target=ref>Leleu et al. 2021</a>,6.5577,0.0592,2.572,0.229,3.01,0.00947,Mass,0.976,,,690,0,0.4850,0.131300,2.3460000,19.570000,0.03623,,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210109260L/abstract target=ref>Leleu et al. 2021</a>,K,4316.00,0.65,0.65,-0.230,[Fe/H],-0.879,4.45,7.100,3.3100,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h29m12.48s,7.3020115,-30d27m14.82s,-30.4541159,62.6990000,11.9550000,8.6560000,11.1523000,2021-03-12,2021-01,2021-03-18
TOI-178 e,TOI-178,1,1,6,Transit,2021,2021-01,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210109260L/abstract target=ref>Leleu et al. 2021</a>,9.961881,0.0783,2.207,0.197,3.86,0.01214,Mass,1.98,,,600,0,0.5830,0.096800,2.5010000,25.870000,0.03110,,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210109260L/abstract target=ref>Leleu et al. 2021</a>,K,4316.00,0.65,0.65,-0.230,[Fe/H],-0.879,4.45,7.100,3.3100,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h29m12.48s,7.3020115,-30d27m14.82s,-30.4541159,62.6990000,11.9550000,8.6560000,11.1523000,2021-03-12,2021-01,2021-03-18
TOI-178 f,TOI-178,1,1,6,Transit,2021,2021-01,Multiple Observatories,Multiple Telescopes,Multiple Instruments,Published Confirmed,0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210109260L/abstract target=ref>Leleu et al. 2021</a>,15.231915,0.1039,2.287,0.204,7.72,0.02429,Mass,3.6,,,521,0,0.7650,0.103700,2.3480000,34.330000,0.03220,,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210109260L/abstract target=ref>Leleu et al. 2021</a>,K,4316.00,0.65,0.65,-0.230,[Fe/H],-0.879,4.45,7.100,3.3100,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h29m12.48s,7.3020115,-30d27m14.82s,-30.4541159,62.6990000,11.9550000,8.6560000,11.1523000,2021-03-12,2021-01,2021-03-18
TOI-178 g,TOI-178,1,1,6,Transit,2021,2021-01,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210109260L/abstract target=ref>Leleu et al. 2021</a>,20.7095,0.1275,2.87,0.256,3.94,0.01240,Mass,0.915,,,470,0,0.8660,0.163300,2.1670000,42.130000,0.04040,,<a refstr=LELEU_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210109260L/abstract target=ref>Leleu et al. 2021</a>,K,4316.00,0.65,0.65,-0.230,[Fe/H],-0.879,4.45,7.100,3.3100,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h29m12.48s,7.3020115,-30d27m14.82s,-30.4541159,62.6990000,11.9550000,8.6560000,11.1523000,2021-03-12,2021-01,2021-03-18
TOI-1899 b,TOI-1899,1,1,1,Transit,2020,2020-09,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=CA_NTILDE_AS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..147C/abstract target=ref>Ca&ntilde;as et al. 2020</a>,29.02,0.1587,12.89,1.150,209.7678,0.66000,Mass,0.54,0.118000,2.90,362,0,0.2200,,4.6700000,56.220000,0.19400,,<a refstr=CA_NTILDE_AS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..147C/abstract target=ref>Ca&ntilde;as et al. 2020</a>,M0,3841.00,0.61,0.63,0.310,[Fe/H],,4.67,7.400,3.9500,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h57m42.44s,299.4268472,+40d08m36.05s,40.1433462,128.4380000,14.8800000,10.5090000,13.5553000,2021-01-04,2020-09,2021-01-11
TOI-216.01,TOI-216,1,1,2,Transit,2019,2019-07,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=KIPPING_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.4980K/abstract target=ref>Kipping et al. 2019</a>,34.556,0.2069,11.29,1.007,200,0.62927,Mass,0.76,0.029000,10.10,497,1,0.1500,,5.5140000,53.180000,0.12350,,<a refstr=KIPPING_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.4980K/abstract target=ref>Kipping et al. 2019</a>,,5026.00,0.84,0.87,0.320,[M/H],,4.66,,2.3800,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h55m55.20s,73.9800129,-63d15m37.19s,-63.2603301,177.9450000,12.3240000,10.2180000,12.1631000,2019-05-07,2019-07,2019-05-09
TOI-216.02,TOI-216,1,1,2,Transit,2019,2019-07,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=KIPPING_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.4980K/abstract target=ref>Kipping et al. 2019</a>,17.089,0.1293,7.69,0.686,30,0.09439,Mass,0.34,0.132000,25.90,628,1,0.9480,,2.0620000,33.250000,0.08330,,<a refstr=KIPPING_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.486.4980K/abstract target=ref>Kipping et al. 2019</a>,,5026.00,0.84,0.87,0.320,[M/H],,4.66,,2.3800,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h55m55.20s,73.9800129,-63d15m37.19s,-63.2603301,177.9450000,12.3240000,10.2180000,12.1631000,2019-05-07,2019-07,2019-05-09
TOI-220 b,TOI-220,1,1,1,Transit,2021,2021-05,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=HOYER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210501944H/abstract target=ref>Hoyer et al. 2021</a>,10.695264,0.08911,3.03,0.270,13.8,0.04342,Mass,2.73,0.032000,,805,0,0.8360,,2.2390000,22.330000,0.03235,,<a refstr=HOYER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210501944H/abstract target=ref>Hoyer et al. 2021</a>,K0 V,5298.00,0.86,0.82,-0.217,[Fe/H],,4.37,10.100,1.8469,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h07m11.93s,91.7996988,-61d59m49.96s,-61.9972098,90.7402000,10.4660000,8.5420000,10.1897000,2021-05-28,2021-05,2021-05-28
TOI-257 b,TOI-257,1,1,1,Transit,2021,2021-04,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=ADDISON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.502.3704A/abstract target=ref>Addison et al. 2021</a>,18.38818,0.1528,7.163,0.639,43.86032,0.13800,Mass,0.65,0.000000,186.00,1027,0,0.6430,0.124000,6.4850000,17.600000,0.03521,,<a refstr=ADDISON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.502.3704A/abstract target=ref>Addison et al. 2021</a>,,6095.00,1.87,1.41,0.175,[Fe/H],0.636,4.04,,0.3050,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h10m04.14s,47.5172608,-50d49m56.15s,-50.8322632,76.9028000,7.5700000,6.2560000,7.4165300,2021-04-23,2021-04,2021-04-23
TOI-269 b,TOI-269,1,1,1,Transit,2021,2021-04,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=COINTEPAS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210414782C/abstract target=ref>Cointepas et al. 2021</a>,3.6977104,0.0345,2.77,0.247,8.8,0.02769,Mass,2.28,0.425000,19.00,531,0,0.5500,,,,0.06380,,<a refstr=COINTEPAS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210414782C/abstract target=ref>Cointepas et al. 2021</a>,M2 V,3514.00,0.40,0.39,-0.290,[Fe/H],,4.83,,8.9800,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h03m23.11s,75.8462827,-54d10m39.80s,-54.1777213,57.0225000,14.3700000,10.1000000,13.4258000,2021-05-17,2021-04,2021-05-17
TOI-421 b,TOI-421,1,2,2,Transit,2020,2020-09,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=CARLEO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..114C/abstract target=ref>Carleo et al. 2020</a>,5.19672,0.056,2.68,0.239,7.17,0.02256,Mass,2.05,0.163000,154.57,981,0,0.9330,,1.1070000,,0.02850,,<a refstr=CARLEO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..114C/abstract target=ref>Carleo et al. 2020</a>,G9 V,5325.00,0.87,0.85,-0.020,[Fe/H],,4.49,9.400,2.7200,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h27m24.79s,81.8532824,-14d16m36.27s,-14.2767404,74.7969000,9.9310000,8.0710000,9.7777600,2020-10-01,2020-09,2020-10-08
TOI-421 c,TOI-421,1,2,2,Transit,2020,2020-09,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=CARLEO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..114C/abstract target=ref>Carleo et al. 2020</a>,16.06819,0.1189,5.09,0.454,16.42,0.05166,Mass,0.685,0.152000,34.32,674,0,0.7380,,2.7100000,,0.05420,,<a refstr=CARLEO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..114C/abstract target=ref>Carleo et al. 2020</a>,G9 V,5325.00,0.87,0.85,-0.020,[Fe/H],,4.49,9.400,2.7200,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h27m24.79s,81.8532824,-14d16m36.27s,-14.2767404,74.7969000,9.9310000,8.0710000,9.7777600,2020-10-01,2020-09,2020-10-08
TOI-561 b,TOI-561,0,1,5,Transit,2020,2020-12,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=WEISS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200903071W/abstract target=ref>Weiss et al. 2020</a>,0.446573,0.01064,1.45,0.129,3.2,0.01007,Mass,5.5,0.000000,,2480,0,0.3000,,1.4200000,,0.01600,,<a refstr=WEISS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200903071W/abstract target=ref>Weiss et al. 2020</a>,,5326.00,0.83,0.81,-0.410,[Fe/H],-0.282,4.50,10.000,1.9500,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h52m44.44s,148.1851516,+06d12m57.97s,6.2161030,85.7990000,10.2520000,8.3940000,10.0128000,2021-01-04,2020-09,2021-01-11
TOI-561 c,TOI-561,0,1,5,Transit,2020,2020-12,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=WEISS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200903071W/abstract target=ref>Weiss et al. 2020</a>,10.77892,0.0888,2.9,0.259,7,0.02202,Mass,1.6,0.000000,,860,0,0.2000,,4.0400000,,0.03200,,<a refstr=WEISS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200903071W/abstract target=ref>Weiss et al. 2020</a>,,5326.00,0.83,0.81,-0.410,[Fe/H],-0.282,4.50,10.000,1.9500,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h52m44.44s,148.1851516,+06d12m57.97s,6.2161030,85.7990000,10.2520000,8.3940000,10.0128000,2021-01-04,2020-09,2021-01-11
TOI-561 f,TOI-561,1,1,5,Transit,2020,2020-09,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,1,<a refstr=WEISS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200903071W/abstract target=ref>Weiss et al. 2020</a>,16.287,0.1174,2.32,0.207,3,0.00944,Mass,1.3,0.000000,,750,0,0.1000,,4.4500000,,0.02560,,<a refstr=WEISS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200903071W/abstract target=ref>Weiss et al. 2020</a>,,5326.00,0.83,0.81,-0.410,[Fe/H],-0.282,4.50,10.000,1.9500,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h52m44.44s,148.1851516,+06d12m57.97s,6.2161030,85.7990000,10.2520000,8.3940000,10.0128000,2021-01-04,2020-09,2021-01-11
TOI-564 b,TOI-564,1,1,1,Transit,2020,2020-11,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=DAVIS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..229D/abstract target=ref>Davis et al. 2020</a>,1.651144,0.02734,11.433,1.020,464.98529,1.46300,Mass,1.7,0.072000,1423.00,1714,0,0.9940,0.920000,1.0272000,,,,<a refstr=DAVIS_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..229D/abstract target=ref>Davis et al. 2020</a>,,5640.00,1.09,1,0.143,[Fe/H],0.033,4.36,7.300,1.0950,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h41m10.84s,130.2951535,-16d02m10.78s,-16.0363275,199.5810000,11.0970000,9.6040000,11.1424000,2021-02-08,2020-11,2021-02-11
TOI-628 b,TOI-628,1,1,1,Transit,2021,2021-01,Transiting Exoplanet Survey Satellite (TESS),0.1 m TESS Telescope,TESS CCD Array,Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210101726R/abstract target=ref>Rodriguez et al. 2021</a>,3.4095675,0.0486,11.882,1.060,2011.8639,6.33000,Mass,6.58,0.072000,,1586,0,0.2300,0.657000,3.7824000,7.780000,0.08108,,<a refstr=RODRIGUEZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210101726R/abstract target=ref>Rodriguez et al. 2021</a>,,6250.00,1.34,1.31,0.258,[Fe/H],0.394,4.30,1.280,0.7620,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h37m03.13s,99.2630608,+01d46m03.18s,1.7675497,178.6800000,10.1120000,8.8110000,10.0579000,2021-02-25,2021-01,2021-03-04
